Date,AWS,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17,R18,R19,R20,R21,R22,R23,R24,R25
2017-07-02 09:40,0,5,18,7,1.5,0,7,14,5,0,0,7,3,4,1.5,0,5,3,6,1.5,0.1,4,3,2,0.8,0
2017-07-02 09:50,0,5,1,1,0.1,0,3,1.5,1,0,0,2,1,1,0,0,2,1,0.6,0,0,1.5,1,0.2,0,0
2017-07-02 10:00,0,14,100,25,2,0,30,25,5,0,0,20,6,5,1,0,12,3,1,0.4,0,14,2,0.6,1,0
2017-07-02 10:10,0,5,0.1,0.2,1.5,0,3,1.5,0.1,0,0,0.4,0.2,0,0,0,0.2,0,0,0,0,0.4,0,0,0,0
2017-07-02 10:20,0,1,1.5,1.5,1,0,1,1.5,0.4,0,0,0.4,0.6,1.5,1.5,0,2,2,0.8,0.4,0.2,35,40,0.6,0.2,0
2017-07-02 10:30,0,0,0.4,2,0,0,2,2,2,0,0,2,2,1,0.1,0,3,1.5,0.4,0,0,0.2,0.2,0,0,0
2017-07-02 10:40,0,0.2,0.2,0.1,0.4,0,0.2,0.1,0,0,0,2,1,1.5,1,0,0.4,1,30,0.1,0.1,0.4,2,2,0,0
2017-07-02 10:50,0,0.6,0,0,0,0,0.6,0,0,0,0,0.1,0,0,0,0,0.4,0.4,0.2,0,0,1.5,1,0,0,0
2017-07-02 11:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-02 11:10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-02 11:20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-02 11:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-02 11:40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-02 11:50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-02 12:00,0,0,0,0,0,0,0,0,0,0,0,0.2,0.1,0,0,0,0,0.2,0,0,0,0,0.2,0,0,0
2017-07-02 12:10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0,1,2,0,0,0
2017-07-02 12:20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.5,1.5,0.6,0
2017-07-02 12:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-02 12:40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-02 12:50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-02 13:00,0,0,0.6,0.6,0.4,0,0.4,0.6,0.8,0,0,0.6,1,0.8,0.1,0,0,0,0,0,0.8,0,0,0,0,0
2017-07-02 13:10,0,0,0,0,0,0,0,0.1,0,0,0,0,0.2,0,0,0,1.5,0.2,0,0,0,6,0.4,0.4,2,0
2017-07-02 13:20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-02 13:30,0,1.5,1.5,0.2,0.2,0,1.5,2,0.2,0,0,0.6,1,0.2,0,0,0.1,0.1,0,0,0,0.1,0,0,0,0
2017-07-02 13:40,0,0,0,0,0,0,0,0.1,0,0,0,0.1,0.1,0.1,0,0,0.2,0.2,0.1,0.2,0.2,0.2,0.1,0,0.2,0
2017-07-02 13:50,0,0,0,0,0,0,0.1,0,0,0,0,0.1,0.1,0.2,0.2,0,0.1,0.1,0.1,0.2,0.2,0,0,0,0,0
2017-07-02 14:00,0,0,0,0,0,0,0.1,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-02 14:10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
