Date,AWS,wind_speed,wind_direction,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17,R18,R19,R20,R21,R22,R23,R24,R25,R26,R27,R28,R29,R30,R31,R32,R33,R34,R35,R36,R37,R38,R39,R40,R41,R42,R43,R44,R45,R46,R47,R48,R49
2017-07-02 16:50,0.3,1.44,224.3,0,2,2,0,0,1.5,4,8,7,6,0,0,20,12,12,20,6,0.1,1.5,7,18,25,20,3,2,3,10,16,30,25,7,5,12,16,14,35,20,9,12,20,20,14,35,25,12,8,20,20,10
2017-07-02 17:00,0,0.76,152.4,0,0,0,0,0,0.6,0.8,0.6,0.2,0,0,1,1.5,1.5,1.5,0.2,0,0,3,7,3,9,0.2,0,5,9,12,1,10,0.2,0.2,3,16,14,3,10,1.5,0,9,12,7,6,4,1,4,8,6,10,3
2017-07-02 17:10,0,1.3,30.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0,0,0,0,0.2,3,8,0.6,0
2017-07-02 17:20,0,1.98,43.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-02 17:30,0,1.48,56.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-02 17:40,0,0.36,66.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.4,0,0,0,0,0,0.4,0.2,0,0,0,0.2,0,0.6,0,0,0,0,0.4
2017-07-02 17:50,0,0.75,277.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0.4,0,0,0,0,0,0.2,0.2,0.1,0,0,0,0.4,1,1,0.2,0,0,0,0,0,0,0,0.1,0.1,0.1
2017-07-02 18:00,0,0.55,324.1,0.8,0.8,0.2,0,0,0,0,0,0.6,0.6,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0.1,0.2,0,0,0.1,0,0,1,0.2,0,0,0.1,0,0.4,1,0.2,0,0,0.1,0,0.6,0.6,0,0,0,0.1
2017-07-02 18:10,0,0.29,350.3,0.4,0.2,0.1,0,0,0,0,0.4,0.2,0.1,0,0,0,0,0.2,0.1,0.1,0.1,0,0,0,0,0.1,0.2,0.2,0,0,0,0,0,0.1,0.2,0.1,0,0,0,0,0,0.1,0.1,0,0,0.1,0,0,0,0,0,0
2017-07-02 18:20,0,0.29,8.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-02 18:30,0,0.02,18.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-02 18:40,0,0.48,96.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-02 18:50,0,0.79,203.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-02 19:00,0,0.65,228.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-02 19:10,0,0.7,254.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-02 19:20,0,0.5,245.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-02 19:30,0,0.18,285.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-02 19:40,0,0.23,267.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-02 19:50,0,0.31,193.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-02 20:00,0,0.41,220.6,0,0,0,0,0,0.1,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2
2017-07-02 20:10,0.1,0.39,209.9,0,0.2,0.8,1.5,1,1,1,0,0.1,0.4,1,0.8,1.5,1,0,0,0.2,0.8,0.6,0.8,0.8,0,0.2,0.4,0.4,0.2,0.2,0.4,0,0.1,0.1,0.2,0.2,0.1,0.2,0,0,0,0.1,0,0.1,0.2,0,0,0,0,0,0.1,0.2
2017-07-02 20:20,0,0.35,235.1,1.5,2,3,3,2,1.5,1.5,2,3,3,2,1.5,0.8,0.4,4,3,2,1.5,1,0.8,0.4,4,3,1.5,1.5,1,0.4,0.6,4,2,2,1.5,1,0.8,1.5,3,2,1,1,1,2,3,1.5,1.5,1.5,1.5,1,2,3
2017-07-02 20:30,0.05,0.1,187.5,5,4,3,2,2,1.5,1.5,2,3,2,2,1.5,2,2,4,2,3,2,2,1,2,3,2,3,2,1.5,1,1,3,2,3,2,2,1.5,3,5,2,2,2,1.5,3,6,3,2,1.5,1.5,1.5,7,5
2017-07-02 20:40,0,0.01,16.7,4,1.5,1,0.4,0.2,0.4,1,2,1.5,0.8,0.2,0.4,0.8,2,2,1,0.6,0.2,0.2,0.4,1.5,2,1.5,0.6,0.6,0.8,0.8,2,4,1.5,0.6,0.4,1,1.5,2,2,1.5,1,0.8,0.8,0.8,2,1,1,1,1,0.8,1,3
2017-07-02 20:50,0.25,2.29,16.7,0.6,0.2,0,0.6,2,5,9,0.6,0.2,0.2,0.8,2,7,10,0.6,0.2,0.2,0.8,6,16,25,0.2,0.4,0.4,1,5,16,35,0.2,0.6,0.6,1,5,25,50,0.2,1,1.5,1,5,20,40,1,0.8,1.5,2,4,9,20
2017-07-02 21:00,0.4,3.35,151.6,0.8,2,2,0.8,0.6,0.4,1,0.2,0.2,0.4,0.6,0.8,1.5,7,0.4,1,1,1,3,10,10,1.5,2,3,3,20,16,10,1.5,6,7,14,25,18,7,3,8,20,25,30,18,6,2,16,35,30,30,14,5
2017-07-02 21:10,0.05,0.8,224.5,5,3,2,0.8,1,1,0,4,1,0.2,1,1.5,0.8,0,3,1.5,0.8,1.5,2,0.8,0,2,0.4,0.6,4,7,0.8,0,0.8,0.6,7,9,6,0.4,0,1.5,2,12,9,6,1.5,0,3,14,14,10,7,0.8,0.1
2017-07-02 21:20,0,0.63,104.6,2,1,1,0.2,0.2,1,1.5,1,0.2,0.6,0.1,0,0.4,2,0.6,0.1,0.1,0.2,0,0.1,0.8,0.2,0.1,0.4,0,0,0,0.4,0.4,1,0.4,0.1,0,0,0.1,0.6,2,2,0.2,0,0,0,1.5,4,4,0.6,0,0,0
2017-07-02 21:30,0,1.19,21.8,12,6,2,2,1,0.4,1,12,10,2,1.5,1,0.6,0.6,5,3,2,1,0.8,0.2,0.2,4,3,1.5,0.8,0.6,0.4,0.2,3,2,1.5,0.6,0.8,1,0.2,1,1,0.4,1.5,1,1,0.1,0.4,0.4,0.6,1.5,1,1,0
2017-07-02 21:40,0,0.55,7.4,9,6,6,10,8,0.6,0.4,4,8,6,3,1.5,0.4,0.2,9,7,4,2,0.6,0.8,0.1,9,8,4,2,0.6,0.4,0,8,5,2,1,1,0.4,0.2,4,2,1,0.1,0.8,0.4,0.1,4,1,0.2,0.2,0,0,0
2017-07-02 21:50,0,0.39,301.1,2,2,4,1,0.1,0.1,2,4,7,5,0.2,0.1,0.1,0.6,8,9,2,0.2,0,0.1,0.4,9,9,3,0.2,0.1,0.1,0.6,9,4,0.2,0.1,0,0.2,0.6,12,5,0.2,0,0,0.1,0.8,10,5,0.6,0.1,0.1,0.6,2
2017-07-02 22:00,0.2,0.85,100.9,1.5,7,20,25,5,2,1.5,1.5,10,30,16,2,4,2,2,5,10,14,3,6,4,1.5,2,3,4,2,8,5,2,1.5,2,3,8,10,5,5,0.6,1.5,1.5,5,6,6,0.4,0.6,1,1,3,5,5
2017-07-02 22:10,0.1,2.1,33.7,35,40,40,35,30,18,6,40,30,25,18,12,6,2,30,25,16,4,1.5,2,1,20,20,9,5,1,0.6,0.2,10,16,8,2,0.4,0.2,0.1,8,5,4,2,0.2,0.2,0.4,4,7,7,1,0.2,0.2,1
2017-07-02 22:20,2.35,5.47,311.9,25,30,30,20,30,40,35,20,20,30,35,40,40,50,20,30,50,40,40,40,50,25,35,40,35,40,40,30,35,35,30,35,35,16,6,40,40,25,30,20,4,2,30,18,10,10,2,0.6,1
2017-07-02 22:30,0.45,2.16,346.4,0.8,3,3,5,5,5,10,1.5,2,4,12,8,14,14,4,6,9,14,16,20,20,12,12,12,25,35,35,35,16,16,18,20,20,30,35,25,20,20,30,40,40,40,30,30,30,40,60,60,80
2017-07-02 22:40,0.8,3.61,86.8,5,5,7,5,4,9,30,5,6,9,5,6,14,25,8,6,8,5,10,16,14,9,10,7,4,12,18,20,7,8,8,5,5,14,20,3,4,8,9,12,14,25,4,6,9,12,14,16,20
2017-07-02 22:50,0.9,2.04,145.8,14,12,3,4,8,30,20,7,12,4,9,16,14,16,6,5,6,10,16,16,12,8,6,10,16,14,20,12,8,12,16,20,20,20,6,7,16,20,20,18,18,9,5,16,20,25,20,8,8
2017-07-02 23:00,0.35,1.47,356.7,6,4,10,16,20,60,35,6,8,12,12,14,18,12,4,9,7,12,9,4,3,5,4,8,7,6,1.5,3,6,7,7,4,3,5,4,10,10,7,4,9,7,9,10,10,8,2,10,7,16
2017-07-02 23:10,0.35,1.26,59.6,14,10,12,7,9,14,10,14,10,7,16,12,20,16,9,12,10,14,30,35,18,10,14,10,18,20,25,16,12,16,16,20,30,25,20,14,18,18,20,20,12,4,16,14,20,25,20,12,5
2017-07-02 23:20,0.3,1.52,195.7,16,20,12,4,3,3,1,20,20,14,5,4,6,1.5,25,20,9,6,10,5,1,9,8,9,5,9,4,2,10,14,12,7,9,4,4,5,7,7,10,12,2,6,7,12,18,14,12,2,4
2017-07-02 23:30,0,1.69,104.6,14,14,4,5,16,16,6,18,10,4,5,2,2,1.5,12,14,5,5,1.5,0.8,1.5,9,6,10,9,2,0.6,0.2,9,2,4,10,2,0.4,0.2,6,1.5,1.5,2,6,1,1.5,4,2,1.5,5,7,4,1
2017-07-02 23:40,0,2.12,300.1,1.5,1.5,5,1,0,0,0,1,7,5,2,0,0,0,8,12,12,2,0,0,0,14,14,16,0.4,0,0,0,16,20,10,0.4,0,0,0,18,20,10,0.8,0,0,0,12,9,2,0.8,0,0,0
