Date,AWS,wind_speed,wind_direction,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17,R18,R19,R20,R21,R22,R23,R24,R25,R26,R27,R28,R29,R30,R31,R32,R33,R34,R35,R36,R37,R38,R39,R40,R41,R42,R43,R44,R45,R46,R47,R48,R49
2017-07-02 17:20,0.65,0.72,342.2,6,0.2,0.8,6,3,9,10,5,0.8,7,7,4,12,20,2,1.5,7,6,10,18,30,1,2,5,5,12,16,16,0.8,3,5,6,16,10,10,1,3,10,18,16,8,4,2,4,10,16,10,4,3
2017-07-02 17:30,0,0.89,124.5,0,0.4,2,3,5,4,1,0,0.6,3,4,6,5,0.8,0.6,1,4,6,6,3,1,2,4,6,5,5,3,3,1,2,5,6,5,4,12,0.4,1.5,2,2,5,4,14,0.4,3,3,5,6,16,35
2017-07-02 17:40,0.1,0.77,114.3,0,0,0.2,0.4,2,7,9,0,0,0.4,1.5,2,6,7,0,0,0.4,2,4,2,0.6,0,0.4,3,3,5,0.6,0.2,0,0.6,4,3,1,0.2,0,0.2,1.5,3,3,1.5,0.2,0,1.5,2,3,3,1,0.4,0.6
2017-07-02 17:50,0,0.26,135.8,0,0,0,4,2,0,0,0,0,4,5,3,0,0,0,0,3,4,0.8,0,0,0,0.8,1.5,2,1,0.6,0,0,0.2,0.8,3,1.5,1,0.1,0,0.6,3,7,1.5,2,0.4,0,1.5,7,1.5,2,2,0.4
2017-07-02 18:00,0,0.24,140.5,0.8,1.5,0,0,0,0,0.8,1,0.6,0.2,0,0,0,0.4,0.4,0,0.6,0,0,0,0,0.2,0.1,1,0.2,0,0,0,0,0.1,1.5,0.8,0,0,0,0,0.8,1.5,1,0,0,0.1,0,1,1.5,0.4,0,0,0.4
2017-07-02 18:10,0.05,0.11,269.7,9,1,0.4,0.2,0.2,0.6,1,4,0.8,0.1,0.2,0.6,1,1,1,1,0.1,0.2,0.4,1,1.5,0.6,0.4,0.1,0.1,0.4,1,1.5,0.4,0,0,0.1,0.4,0.6,1,1,0,0,0,0.2,0.6,1,0.4,0,0,0,0.1,0.2,0.4
2017-07-02 18:20,0,0.14,267.2,0.2,0.4,0.4,0.4,0.1,0.2,0.4,1,0.4,0.4,0.4,0.1,0.1,0.6,1,0.2,0.2,0.2,0,0.4,1.5,0.8,0.2,0.2,0.1,0.1,0.6,1,2,0.2,0.2,0.2,0.6,2,3,3,0.2,0.1,0.6,2,2,3,0.4,0.2,0.4,2,1,2,1.5
2017-07-02 18:30,0,0.63,299.9,0.4,2,3,1,0.6,0.2,0.1,0,2,1.5,0.2,0.2,0,0.1,0,1,0.1,0,0,0,0.1,0.2,0.2,0,0,0,0,0.1,0.1,0.2,0,0,0,0.1,0.2,0.1,0.4,0.1,0,0.2,0.2,5,0.6,0.4,0.2,0.1,0.2,7,5
2017-07-02 18:40,0,0.42,137.5,0,0,0,0,0,0,0.1,0.1,2,0.8,0,0,0,0.2,0.2,3,1.5,0,0,0,0.2,2,6,1.5,0,0,0,0.6,2,5,0.8,0,0,0.1,1,3,3,1,0.2,0,0.4,2,4,3,0.8,0.2,0.2,1,4
2017-07-02 18:50,0,0.93,171.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0.6,0.6,0,0,0,0,0,0.2,0.4,0,0,0,0,0.2,0.2,0.6,0,0,0,0.4,0.8,1,3
2017-07-02 19:00,0,1.22,194.3,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0.8,0,0,0,0,0,0.1,1,0,0,0,0,0,0.4,2,0,0,0,0,0,0.4,1,0,0,0,0.2,0.2,0.2,1.5,0,0,0,0.2,0.4,0.4,1
2017-07-02 19:10,0,1.06,205.1,0,0,0,0,0,0.2,1,0,0,0,0,0.4,0.8,1,0,0,0.2,0.6,1,1.5,6,0,0,0.4,1.5,1.5,2,10,0,0.2,0.4,0.8,1,3,5,0,0,0.2,0.4,1,1,3,0,0,0.2,2,3,3,4
2017-07-02 19:20,0,2.52,264.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0.2,1,0,0,0,0,0,0.8,3,0,0,0,0,1.5,2,8,0,0,0.4,0.8,4,10,12,0,0,0.4,1.5,3,7,14
2017-07-02 19:30,0,2.29,223.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0,0,0,0,0,1,4,0,0,0,0,0.2,1,10,0,0,0,0,1.5,4,16
2017-07-02 19:40,0,2.14,216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,4,10
2017-07-02 19:50,0,1.5,242.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0.1,0.4,0,0,0,0,0.1,0.2,0.6,0,0,0,0,0.1,0.2,0.6,0,0,0,0,0.2,0.2,0.6
2017-07-02 20:00,0,1.2,241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0.2,0.2,0.2,0,0.1,0.2,0.4,0.4,0.8,1.5,0,0,0.2,0.4,0.6,1,1.5,0,0,0.2,0.6,0.8,0.6,1
2017-07-02 20:10,0,0.69,226.6,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0.2,0,0,0,0,0,0.1,0.6,0,0,0,0,0,0.2,0.6,0,0,0,0,0.4,0.6,2,0,0,0.1,0.6,0.8,1,2
2017-07-02 20:20,0,0.7,340.2,0,0,0,0,0.1,0.1,0.6,0,0,0,0,0,0.2,2,0,0,0,0,0.1,0.2,1,0,0,0,0.1,0.2,0.8,0.8,0,0,0,0.1,0.4,0.8,0.8,0,0,0.1,0.2,0.4,0.4,1.5,0,0,0.1,0.6,0.8,1,2
2017-07-02 20:30,0.05,2.54,213.1,0,0,0,0.2,1,4,10,0,0,0.1,0.2,0.6,0.8,1,0,0,0.1,0.4,0.8,1,1.5,0,0,0.2,0.2,0.6,1,1.5,0.1,0.2,0.2,0.4,0.6,1,3,0.1,0.4,0.6,0.6,0.8,1.5,5,0.2,0.4,0.6,1,1.5,3,7
2017-07-02 20:40,0.4,2.25,215.7,2,4,5,4,8,7,3,5,3,3,3,9,8,4,4,4,3,3,7,4,5,1.5,2,2,5,6,4,6,1,1,1.5,4,4,4,7,1,0.8,1,1,1.5,2,6,0.8,1,1.5,1.5,1.5,6,7
2017-07-02 20:50,0.15,2.32,239.1,3,6,7,2,2,2,3,6,10,8,2,2,2,4,7,12,6,4,5,3,6,10,12,7,4,5,4,6,5,7,4,2,8,7,10,5,5,3,3,7,4,6,3,3,3,6,8,7,10
2017-07-02 21:00,0.15,1.62,232,5,6,10,4,6,7,7,6,10,8,4,6,6,6,7,9,3,2,5,4,4,9,9,6,2,4,2,3,4,3,4,2,2,3,2,5,5,7,1.5,1.5,2,3,3,8,7,2,1.5,3,5
2017-07-02 21:10,0.2,1.68,257.8,1.5,1,8,10,12,12,7,2,1,5,12,14,9,3,3,2,6,7,9,5,2,4,2,6,7,8,6,4,10,5,4,6,5,4,2,12,7,2,4,3,3,1.5,16,2,2,3,1.5,1,1
2017-07-02 21:20,0.15,1.43,254.2,1,1,0.8,2,2,1,1.5,1,2,3,4,2,1,2,2,4,5,7,1.5,2,3,4,4,5,6,2,1,2,3,6,8,4,1.5,3,2,3,5,7,4,1.5,3,3,4,7,7,4,3,3,3
2017-07-02 21:30,0.05,1.06,224.4,5,1.5,0.6,4,2,1,0.8,9,1,3,6,1,1,0.8,10,1.5,4,5,1,1,1.5,3,4,3,4,0.6,1,1.5,2,3,2,2,1,1.5,2,1.5,1.5,1.5,0.6,1,3,2,0.8,5,1,1,1.5,3,1
2017-07-02 21:40,0,0.14,323.4,2,0.1,0,0,0,0,0,0.8,0.4,0.4,0.4,0,0,0,0.4,1,0.8,0.8,0,0.1,0.1,1.5,3,1,1,0.2,0.2,0.2,1.5,3,1,0.2,0.2,0.8,0.6,1,1.5,0.8,0.2,0.6,1,1,2,1,0.8,0.2,1.5,1,1
2017-07-02 21:50,0,0.06,123.8,0.2,0,0,0,0,0,0.2,0.2,0,0,0,0,0,0.2,0.1,0,0,0,0,0.1,1,0,0,0,0,0,0,0.6,0,0,0,0,0.1,0.1,0.1,0.2,0,0,0.1,0.2,0.1,0,0.4,0.2,0,0.1,0.2,0.1,0
2017-07-02 22:00,0.05,0.31,132.2,0.2,0,0,0,0.8,3,3,0,0,0.2,0.8,1,2,1,0,0,0.2,1,1,1.5,1,0,0,0.1,1.5,1.5,1,0.8,0,0,0.1,0.4,0.4,0.4,0.4,0,0,0.1,0.4,1,0.4,0.4,0,0,0.1,1.5,2,2,1
2017-07-02 22:10,0.25,0.41,131.8,3,1,3,6,9,5,6,0.4,0.2,4,9,10,6,5,0.4,0.2,0.8,3,6,4,5,0.2,0.2,1.5,4,6,3,5,0,0.2,2,3,4,8,7,0.1,0.4,2,1.5,2,2,1.5,0.4,1,2,2,1.5,1,1.5
2017-07-02 22:20,0.2,0.3,126.6,3,9,4,2,4,3,4,5,14,4,3,3,3,5,6,16,5,3,3,4,5,10,10,5,4,6,9,9,8,8,4,4,4,6,5,7,5,3,2,6,8,5,9,6,3,3,9,6,7
2017-07-02 22:30,0.05,0.53,228.1,0.2,0.1,0.8,1,1,2,2,0.1,0.1,0.4,1,1,1,0.8,0.1,0.2,0.2,0.6,1,1,1,0.2,0.6,0.4,1,2,2,1,0.4,0.6,0.2,0.8,4,6,2,0.8,0.8,0.6,1.5,6,6,2,1.5,1,3,2,6,3,1.5
2017-07-02 22:40,0.05,0.68,193.9,5,5,2,3,3,5,1,2,2,2,2,2,4,1,2,1,2,2,3,5,0.8,1,3,3,1.5,2,7,2,1,3,3,1.5,2,14,1,1.5,2,2,0.4,1.5,12,6,4,2,0.8,5,7,12,6
2017-07-02 22:50,1.15,2.72,350.1,25,35,30,25,20,30,20,30,25,20,20,14,16,14,35,14,10,20,20,16,8,18,7,2,4,6,4,2,8,1.5,0.8,3,7,9,2,5,2,1.5,1.5,5,8,3,4,1.5,6,1,3,7,6
2017-07-02 23:00,0.65,2.08,321.3,3,3,3,4,7,8,8,8,6,6,7,7,9,8,12,10,10,12,18,14,14,20,16,20,14,20,18,20,20,18,20,20,20,20,20,25,30,35,30,20,20,16,16,25,30,25,20,12,10
2017-07-02 23:10,0.65,1.99,247.1,3,2,1,1.5,6,10,12,2,1.5,1,3,7,10,10,2,1.5,1.5,3,6,9,10,1.5,1.5,1.5,2,7,5,4,1.5,2,2,2,5,5,4,3,2,2,3,4,5,4,5,2,2,4,5,7,6
2017-07-02 23:20,0.1,1.37,185,7,5,3,1,0.8,4,2,7,5,2,1,1,3,2,6,4,2,2,1.5,2,3,4,6,7,5,5,4,5,3,8,8,8,9,9,8,6,8,8,7,8,8,7,12,8,8,8,7,5,3
2017-07-02 23:30,0.05,1.08,195.2,3,2,1.5,0.6,1,0.4,0.2,2,0.8,0.4,0.8,1.5,0.4,0,1.5,1.5,0.6,1,1.5,0,0,1,0.8,0.6,1,1,0.2,0,0.6,1.5,0.8,0.6,0.8,0.2,0.4,1.5,2,1,0.6,0.6,0.2,0.4,1.5,1,0.6,0.4,0.4,0.6,0.8
2017-07-02 23:40,0.05,0.82,327.7,8,7,7,6,5,2,1.5,6,5,5,3,2,2,1.5,4,4,1.5,2,2,1.5,0.8,2,2,1,0.8,2,1.5,0.8,2,0.6,0.2,1,1,0.2,1,1,0.8,0.2,0.8,0.2,0,1.5,0.4,0.2,0.4,0.4,0.1,0.6,1
